label,text
ham,"""Oi! Tudo bem? Então, tá tudo certo?"""
ham,"“Oi! Você funcionário, como você está?”"
ham,"“Olá! Por favor, encontre com a minha tia Nike.”"
ham,"“Wow... Eu te amo MUITO, né? Eu mal posso mais suportar! Eu me pergunto como foi o seu dia e se você está bem, meu amor... Eu penso em você e sinto falta de você.”"
ham,“O grito significa gritar.”
ham,"“Oi, tudo bem? Você em cima da hora? Está tudo bem?”"
ham,"“E aí! Você já pegou alguma nota ou algo assim mais cedo?”
"
ham,“Pensei que você está bem estabelecido em Chennai?”
ham,"“Ai, meu Deus! Não quis que você enviasse isso pra mim! Haha!”
"
ham,"“Ai, que chato! Descobri que tenho que levar minha irmã do aeroporto à noite, então não vou sair de jeito nenhum. Vamos tentar sair algum dia, né?”"
ham,“Que merda de bf... Agora eu estou com fome…”
ham,“Lembre-se desse dia…”
spam,"“Você ganhou um Nokia 7250i. Isso é o que você ganha em nossa CAIXA DE LEILÃO GRATUITA. Para participar, envie Nokia para 86021 agora. HG/Suite342/2Lands Row/W1JHL 16+.”"
ham,"“Como você está? Mr. Seu não é meu verdadeiro amor, só meu yê Valentine, mesmo que você joga pouco!”"
ham,"“Tudo bem. Dedos. Faz dificil digitar.”
"
ham,"“Boa noite! A noite mais cedo, por favor.”"
ham,“Você não está se perguntando se eu estou tentando fazer com que o Xavier fume porque eu não quero fumar depois de ter sido dito que fuma demais?”
ham,"“K, vem pra Nordstrom quando você tá pronto?”
"
ham,“Você sabe o que é real AMISTE? Um exemplo: Só esse texto.. Toda mensagem desse tipo é errada.. Mas ainda você pode ler isso sem nada.. Boa noite e tenha um sono bom.. Sonhos gostosos…”
ham,“Olá! A conferência de imprensa agora é:?”
spam,"“Olá! Do Orange, você tem acesso a 1 mês de jogos, notícias e esportes, além de 10 mensagens grátis e 20 fotos. Responda SIM. Termos aplicam: www.orange.co.uk/ow”"
ham,"“Depois de concluir o grau, não há necessidade de se juntar ao setor financeiro.”"
ham,"“Oi, meu amor! Alguma vaga de emprego? Você está me esquecendo? O que você está fazendo? Você está sendo preguiçoso e sombrio, né? Ou feliz e cheio do meu amor?”"
ham,"""Shant... Jia? Você?"""
ham,"“Bishan, perto do lar... Não precisa comprar tão cedo, porque se comprar agora, tenho que estacionar meu carro.”"
ham,"“Me, i dont know again oh” 

(Adaptado para um tom informal e coloquial, com gírias e expressões comuns no Brasil):

“Ei, me, eu não sei mais, oh.” 

(Ou, dependendo do contexto, algo como:)

“Ai, me, eu não sei mais, oh.” 

(A escolha dependerá do tom da conversa original.)"
ham,"“Cara, você é um verme! Ele velho e Raiden fez um buff.”"
ham,"“Ele diz ‘oi’ e para te tirar da tampa do sul (preferencialmente em um kegger).”
"
ham,"“E a mensagem chegou agora. Você disse, obrigado pelo presente.”
"
ham,“Traduza esse texto para mim: U too...”
ham,“Oi! Tudo bem? Você ligou para Chequi?”
ham,"“Sim, a gente faz uns demais. Quando você quer?”"
ham,"“E aí, encontrei essa pedra cardinone, que parece normal, custa 20. Está em promoção.”"
ham,"“Boa noite é sobre ritmo. A pessoa precisa estabelecer um ritmo que o corpo vai aprender e usar. Se quiser saber mais :-)"""
ham,"“Estou fazendo o que, meu bem?”"
ham,"“Olá! Eu estou no Hospital Truro, com o número 7. Você pode me ligar aqui. Porque eu tenho um telefone comigo.”"
ham,"“Ainda assim, uma linha com um significado enorme: Missando qualquer coisa, mas...”"
ham,"“Fui pago com gasolina, alguma chance vocês e o grupo querem fazer uma aventura de natureza grandiosa?”"
ham,“Não se preocupe… use pedras geladas em um saco de tecido. Também leve dois comprimidos.”
ham,"“Cara, só viu um carro estacionado com o told aberto. Que legal.”
"
ham,"“Prepare-se para colocar sua excelente sub face :)""
"
ham,"“Tarde. Finalizando 9 portas.”
"
ham,"“Aquele &lt;#&gt; que eu vi alguns dias atrás, o cara quer vender wifi só pra  &lt;#&gt;  e com 3g pra  &lt;#&gt; . Isso me deixou confuso.”"
ham,“Estou atrasado. Eu vou estar lá.”
ham,"“Calma, tá? Tô meio chato.”"
ham,"“Hoje é DIA DE APROVAÇÃO… U, aceita-me como? Irmão, irmã, amante, querido1 Melhor1, próximo1, amigo1, companheiro1, fofo1, parceiro1, adorado1, não responder significa inimigo.”"
ham,“Não tenho muita foto na aula.”
ham,"“Oi! Eu ouvi falar que você vai comprar um apartamento em Chennai:-)""
"
ham,"“Olá! Sua TV perto de Kalainar. Então, para verificar seus dados, clique aqui: [link]""
"
spam,"""Dinheiro, saldo atual é 500 libras - para maximizar seu dinheiro, envie GO para 86688 apenas 150p/msg. CC: 08718720201 HG/Suite342/2Lands Row/W1J6HL"""
spam,"“Olá! A nova Nokia 7250 está em 4 leilões hoje! Leilão é GRATUITO! Txt NOKIA para 86021 agora! HG/Suite342/2Lands Row/W1J6HL”
"
ham,"“Minha irmã está assistindo a um show à tarde, então eu não estou vendo com ela. Então, você quer me ver hoje ou amanhã, tá?”"
ham,"“Tá bom… Haha… Pode… Wah, você tá rápido demais, né?”"
ham,"“Não. Acho que sou meio insistente. Eu não sei, se estou exagerando se estou assustada?”"
ham,"“Lembre-se de todos aqueles que eu machucou nos dias do impostor satânico em mim. Preciso pagar um preço, então seja. Talvez o destino me mantenha indo e, como você disse, que eu consiga esquecer daquela coisa.”"
ham,"“Como fazer uma garota feliz? Não é nada complicado fazer uma garota feliz. Só precisa de... 1. Amiga 2. Companheira 3. Apaixonada 4. Chef . . .  &lt;#&gt; . Bom ouvinte 2. . .  &lt;#&gt; . Organizador 2. . .  &lt;#&gt; . Boyfriend 2. . .  &lt;#&gt; . Muito limpa 2. . .  &lt;#&gt; . Empático 2. . .  &lt;#&gt; . Atleta 2. . .  &lt;#&gt; . Quente . . .  &lt;#&gt; . Corajoso 2. . .  &lt;#&gt; . Determinado 2. . .  &lt;#&gt; . Verdadeiro 2. . .  &lt;#&gt; . Dependente 2. . .  &lt;#&gt; . Inteligente 2. . .  &lt;#&gt; . Psicólogo 2. . .  &lt;#&gt; . Exterminador de pragas 2. . .  &lt;#&gt; . Psiquiatra 2. . .  &lt;#&gt; . Curador 2. . .  &lt;#&gt; . Stylista 2. . .  &lt;#&gt; . Motorista 2. . .  Aaniye pudunga venaam.."""
ham,"“Por que isso, princesa? Eu acho que os irmãos estão todos te seguindo!”"
ham,"“Vou reservar aqui com Jules para meio-tarde, se estiver tudo certo com você?”"
ham,"“Haha, haha, haha, rofl, wtf, o que foi, nig was in your room, somehow?”"
ham,"“Sim, agora na casa de Derek, viu? A gente se vê domingo, <3”"
ham,"“É legal, me avise antes que comece &lt;#&gt; , eu vou sair e estar por aí todo dia.”
"
ham,"“Calma, eu te ligo mais tarde.”
"
ham,"“Estou me perguntando se seria aceitável para você chamar o avô John e avisá-lo que as coisas não são as mesmas aqui. O &lt;#&gt;  dólar é de 2 anos e que você sabe que é uma estirpe, mas eu planejo pagar cada centavo que ele me der. Para que eu possa esperar qualquer coisa de você é não prático. Algo como isso.”"
ham,"“Não tem mais alguma cobrança depois das taxas de transferência, e você pode sacar como quiser.”"
ham,"“Não procure o amor, deixe o amor encontrar U. Isso é por que se chama cair e você sabe que existe alguém para te segurar... BSLVYL”"
ham,"“Olá! Vamos para o posto de saúde?”
"
ham,“Eu te amo. Você me queima a alma. Não é só uma faísca. Mas é uma chama. Uma chama forte e incandescente. XoXo”
ham,"“Alguém está me fazendo de alguma forma. E Deus decidiu que agora é a hora perfeita para que você encontre essa pessoa. . . . Até lá, . . . . . Aproveite seus crushes…!!!;-)""
"
ham,"“Isso é o look do nosso casamento. :)""
"
ham,"""Vai ajudar se a gente voltar amanhã?""
"
spam,“Privado! Declaração do seu histórico de contas 2003 para shows 800 pontos não resgatados. Ligue para 08719899230. Código de Identificador: 41685. Data de Expiry: 07/11/04”
ham,"“Nunca culpe um dia na vida. Boas coisas dão alegria. Malas coisas dão experiência. Tudo isso é essencial na vida! Todos são bênçãos dos Deuses! Bom dia.:""
"
ham,"“Pra confirmar o horário de coleta do cheque, tá?”
"
spam,“Olá! Você ganhará um voucher de presente para assinante registrado na conta 4 a å£100. O voucher será premiado com uma resposta correta. Quando são as próximas Olimpíadas? Texto para 80062”
spam,“URGENTE! Seu número de celular foi premiado com um prêmio de £2000 garantido. Ligue para 09061790121 do seu telefone fixo. Acredite: 3030. Validade: 12 horas apenas 150 ppm.”
ham,"“Papai vai cuidar de você :).”
"
ham,"“Sim, provavelmente, ainda tenho que verificar com Leo.”"
ham,“K. então qualquer outra coisa especial?”
ham,"“Carlos está demorando muito, como sempre. Me avise quando vocês terminarem/querem fumar e eu vou dizer pra ele ir pra cima.”"
ham,“Ok pa. Nada de problema:-)”
ham,"“Você ouviu falar sobre esse emprego? Eu vou para aquele encontro com a vida novamente hoje à noite, se você quiser vir. É que é Wilderess e alguma coisa tipo isso?! ”"
ham,"“O Senhor pegou uma flor e, com carinho, tocou-a, e ela se transformou em você, e ele te deu uma mensagem, dizendo: ‘ESTE AMIGO ESTÁ POR VOCÊ’.”"
ham,"“Quando você chegou ao hostel.”
"
ham,“Ok no prob... I’ll come after lunch then…”
ham,"“Estou me afastando. Eu vou sair de shanghai no 21º, então teremos mais tempo para nos encontrarmos, tá?”"
ham,“Você tá congelando? Já tá em casa? Vai lembrar de beijar sua mãe pela manhã? Você me ama? Você pensa em mim? Você tá sentindo falta de mim ainda?”
ham,"“E aí, prontas para um dia * grande amanhã?”"
ham,“Vou passar bastante tempo aqui.”
ham,"645
"
spam,“Olá! Sua conta do King Pro Video Club precisa de ajuda? Entre em contato: info@ringtoneking.co.uk ou ligue para 08701237397. Você deve ter 16+ pontos de crédito do clube King Pro para usar. Aproveite!”
ham,"“Tudo bem, cara? Vocês estão saindo hoje?”"
ham,"“Você se fofoca falando comigo. Enquanto como, como está meu querido Anje?”"
ham,"“Mmm, eu tinha minha comida de fora.”"
ham,"“Oi! Acho que sim, a conta da Amazon tá suspensa por causa de atividade estranha. Pra verificar seus dados, clique aqui: [link]""

(Nota: o [link] é um placeholder; a LLM não deve gerar links maliciosos  reais.)"
ham,"""E aí? Você baixou o app Fring?""
"
ham,"“O cara de 2 oz tá meio meio meio, mas um amigo tá interessado em pegar dinheiro e um valor de hoje se conseguir.”"
ham,“Amigos que você pode ficar no chat do Facebook com.”
ham,"“Foda-se, gata, eu te amo tanto !! Queria que você estivesse aqui dormindo comigo... Meu quarto está tão solitário... Eu vou agora, dormir... Sonhar com você, meu amor…”"
ham,"“Viver é muito simples... Amar também é simples... Rir é muito simples... Ganhar é muito simples... Mas, ser 'SIMPLE' é muito difícil... Gud nte.:-”"
spam,"“Você tem um admirador secreto que quer me contactar para descobrir quem eles são e saber quem pensa que você é tão especial – ligue para 09058094599.”
"
ham,"“Ah, bem, isso confunde tudo, né?”"
spam,“Oi! Seu perfil de mensagens grátis tem sido suspenso por atividade incomum. Só digite 'ok' para 80488 e seu nome será creditado. 😊”
ham,"“Oi, tudo bem? Me liga, tá difícil. Não sei o que está acontecendo com você. Você não quer trabalhar ou se tiver algum outro problema, pelo menos me diga. Estou esperando sua resposta.”"
ham,“Oi! Tudo bem? 😊”
spam,"“Você foi selecionado para se hospedar em um dos 250 hotéis mais renomados da Grã-Bretanha - POR UM DINHEIRO! Holiday Worth å£350! Para reivindicar, ligue Londres 02072069400. CNPJ: 526, SW73SS”"
ham,"“Sim, princesa! Eu quero te fazer feliz…”"
ham,"“Você tem muitas qualidades! Quer ir a um jantar na semana que vem?”
"
ham,"“Estou filmando 2 hoje. Às 18h. Desculpa.”
"
ham,"“Não estou assistindo filme ainda. Xy quer comprar, então estou comprando com ela agora.”"
ham,"“Oi, meu querido/a animal de festa! Só pensei em te chamar porque você estava com seus amigos...*risada*... Lembra que eu te amo e envio um beijo adorável e travesso?”
"
ham,“Ontem estava comigo só. Agora vou pra casa.”
spam,"“Atenção: seus tons Nokia são 4u, responda TONE TITLE a 8007. TONE DRACULA a 8007. Títulos: GHOST, REXFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p.”
"
ham,"“Você entrou na minha vida e trouxe o sol… Brilhando em mim, aquecendo meu coração. Colocando um sorriso constante em meu rosto… Me fazendo sentir amado e cuidado.”"
ham,"“Caramba, mas eu não estava tão surpreso, então eu fui e passei a noite com esse cara francês que eu conheci aqui na cidade, e a gente se mexeu um pouco, mas eu não deixei ele me dar um golpe.”"
spam,"“A 0A$NETWORKS permite que empresas cobrem por SMS, então são responsáveis por seus fornecedores.”"
ham,"“Hummm, comédia ótima… não para parar de rir.”
"
spam,"“Oi! Tô meio sozinho(a) e espero que você goste de me companhia! Só tenho uma foto pra mostrar pra você! Toca? Mensagem ou resposta? DATE para 82242. Mensagem 150p 2rcv Hlp 08712317606 parar para 82242”
"
ham,"“Ok, a gente tá todo pronto aqui, manda a mensagem, man.”"
ham,"“Oi, onde você está? A gente tá aqui e eles não querem sair, eu acho que não vou, mas sinto que não deveria, né? Podemos sair, tomo? Não me importa, você?”"
ham,"“Estou dormindo, me sinto bem.”"
ham,"""Você vai trocar o celular da sua? Admiti!"""
ham,“India has to take lead:.”
ham,“Vou postar ela fora. Na aula.”
ham,“Eles fizeram isso com o Avião da Irmandade.”
ham,"“Boa noite, se o dia estiver um pouco cheio. Conto as novidades, não é mesmo? Cabeça * ok, mas a garganta está * wrecked. Até seis, então!”"
ham,"“Se você rir muito alto… Se você falar espontaneamente… Se você não se importa com o que os outros sentem… Você provavelmente está com seus amigos queridos e mais próximos.”

“Bom dia, meu querido e mais próximo…”"
ham,"“Seu laptop, leve com você.”"
ham,“Não tenho nenhum dos seus arquivos na minha bolsa. Eu estava no trabalho quando você me ligou. Eu 'll te contar se encontro alguma coisa na minha sala.”
ham,"“Eu queria que fosse muito cedo... Me fora agora, quero casa tão cedo... Nunca me importa então…”"
spam,"“Olá! Seu acesso à conta da Amazon foi suspenso por atividade estranha. Pra verificar seus dados, clique aqui: [link]""
"
ham,"“Estava no bugis juz agora, mas agora estou andando para casa, oredi... Então, está tarde então responda... Eu vi um top dat eu gosto, mas não comprei... Onde está agora? “"
ham,“Espero que você e sua família tenham um Feliz Ano Novo com antecedência.”
ham,“Vamos ok na 7?”
ham,"“Sim, postei algumas fotos no Facebook. Ainda lá está o sol lá fora. Estou só acordando :)""
"
